100.0,100.0,true
57,94255,Camooweal,IDQ60801,17/08:30pm,20160417203000,20160417103000,-19.9,138.1,26.7,-,null,null,-,null,8.4,7,4,26.7,12.4,1012.6,1012.6,1013.8,-,0.0,41,-,-,null,null,-,-,S,4,2
58,94255,Camooweal,IDQ60801,17/08:00pm,20160417200000,20160417100000,-19.9,138.1,27.9,-,null,null,-,null,9.4,0,0,27.5,11.1,1012.3,1012.3,1013.5,-,0.0,36,-,-,null,null,-,-,CALM,0,0
59,94255,Camooweal,IDQ60801,17/07:30pm,20160417193000,20160417093000,-19.9,138.1,26.7,-,null,null,-,null,9.6,11,6,27.6,10.8,1011.9,1011.9,1013.2,-,0.0,35,-,-,null,null,-,-,S,6,3
60,94255,Camooweal,IDQ60801,17/07:00pm,20160417190000,20160417090000,-19.9,138.1,27.3,-,null,null,-,null,10.5,11,6,28.8,10.5,1011.6,1011.6,1012.9,-,0.0,32,-,-,null,null,-,-,S,9,5
61,94255,Camooweal,IDQ60801,17/06:30pm,20160417183000,20160417083000,-19.9,138.1,29.3,-,null,null,-,null,11.9,13,7,30.9,10.3,1011.3,1011.3,1012.6,-,0.0,28,-,-,null,null,-,-,S,9,5
62,94255,Camooweal,IDQ60801,17/06:00pm,20160417180000,20160417080000,-19.9,138.1,29.7,-,null,null,-,null,12.8,20,11,32.4,10.4,1011.0,1011.0,1012.3,-,0.0,26,-,-,null,null,-,-,S,15,8
63,94255,Camooweal,IDQ60801,17/05:30pm,20160417173000,20160417073000,-19.9,138.1,30.2,-,null,null,-,null,12.9,24,13,32.8,10.8,1010.8,1010.8,1012.1,-,0.0,26,-,-,null,null,-,-,SSE,15,8
64,94255,Camooweal,IDQ60801,17/05:00pm,20160417170000,20160417070000,-19.9,138.1,30.2,-,null,null,-,null,13.1,28,15,33.4,11.3,1010.8,1010.8,1012.1,-,0.0,26,-,-,null,null,-,-,SSE,19,10
65,94255,Camooweal,IDQ60801,17/04:30pm,20160417163000,20160417063000,-19.9,138.1,30.5,-,null,null,-,null,13.7,28,15,33.9,10.5,1010.6,1010.6,1011.9,-,0.0,24,-,-,null,null,-,-,S,19,10
66,94255,Camooweal,IDQ60801,17/04:00pm,20160417160000,20160417060000,-19.9,138.1,31.0,-,null,null,-,null,13.7,28,15,34.0,10.6,1010.7,1010.7,1012.0,-,0.0,24,-,-,null,null,-,-,SSE,17,9
67,94255,Camooweal,IDQ60801,17/03:30pm,20160417153000,20160417053000,-19.9,138.1,31.6,-,null,null,-,null,12.6,28,15,34.1,13.5,1010.8,1010.8,1012.1,-,0.0,28,-,-,null,null,-,-,S,19,10
68,94255,Camooweal,IDQ60801,17/03:00pm,20160417150000,20160417050000,-19.9,138.1,31.6,-,null,null,-,null,12.4,24,13,33.5,13.0,1011.0,1011.0,1012.3,-,0.0,29,-,-,null,null,-,-,SSE,15,8
69,94255,Camooweal,IDQ60801,17/02:30pm,20160417143000,20160417043000,-19.9,138.1,31.6,-,null,null,-,null,12.5,30,16,33.8,13.3,1011.3,1011.3,1012.6,-,0.0,29,-,-,null,null,-,-,S,17,9
70,94255,Camooweal,IDQ60801,17/02:00pm,20160417140000,20160417040000,-19.9,138.1,30.8,-,null,null,-,null,12.0,26,14,32.7,12.9,1011.9,1011.9,1013.2,-,0.0,30,-,-,null,null,-,-,S,15,8
71,94255,Camooweal,IDQ60801,17/01:30pm,20160417133000,20160417033000,-19.9,138.1,32.2,-,null,null,-,null,11.6,22,12,33.0,14.1,1012.5,1012.5,1013.7,-,0.0,32,-,-,null,null,-,-,S,11,6
72,94255,Camooweal,IDQ60801,17/01:00pm,20160417130000,20160417030000,-19.9,138.1,31.8,-,null,null,-,null,11.1,22,12,32.4,14.5,1013.0,1013.0,1014.2,-,0.0,33,-,-,null,null,-,-,SE,11,6
73,94255,Camooweal,IDQ60801,17/12:30pm,20160417123000,20160417023000,-19.9,138.1,31.6,-,null,null,-,null,10.3,22,12,31.9,15.4,1013.7,1013.7,1014.9,-,0.0,37,-,-,null,null,-,-,SE,11,6
74,94255,Camooweal,IDQ60801,17/12:00pm,20160417120000,20160417020000,-19.9,138.1,30.3,-,null,null,-,null,9.8,26,14,31.3,15.7,1014.2,1014.2,1015.5,-,0.0,39,-,-,null,null,-,-,SSE,15,8
75,94255,Camooweal,IDQ60801,17/11:30am,20160417113000,20160417013000,-19.9,138.1,29.4,-,null,null,-,null,9.1,20,11,30.1,15.4,1014.7,1014.7,1016.0,-,0.0,41,-,-,null,null,-,-,SSE,13,7
76,94255,Camooweal,IDQ60801,17/11:00am,20160417110000,20160417010000,-19.9,138.1,28.5,-,null,null,-,null,8.6,19,10,29.2,15.3,1015.1,1015.1,1016.4,-,0.0,42,-,-,null,null,-,-,SSE,13,7
77,94255,Camooweal,IDQ60801,17/10:30am,20160417103000,20160417003000,-19.9,138.1,28.0,-,null,null,-,null,7.9,20,11,28.5,15.8,1015.2,1015.2,1016.5,-,0.0,46,-,-,null,null,-,-,S,13,7
78,94255,Camooweal,IDQ60801,17/10:00am,20160417100000,20160417000000,-19.9,138.1,26.4,-,null,null,-,null,7.0,19,10,27.0,15.7,1015.4,1015.4,1016.7,-,0.0,50,-,-,null,null,-,-,S,13,7
79,94255,Camooweal,IDQ60801,17/09:30am,20160417093000,20160416233000,-19.9,138.1,24.8,-,null,null,-,null,5.8,17,9,25.3,15.9,1015.6,1015.6,1016.9,-,0.0,56,-,-,null,null,-,-,S,13,7
80,94255,Camooweal,IDQ60801,17/09:00am,20160417090000,20160416230000,-19.9,138.1,24.2,-,null,null,-,null,4.5,15,8,24.0,16.8,1015.7,1015.7,1017.0,-,0.8,64,-,-,null,null,-,-,SSW,11,6
81,94255,Camooweal,IDQ60801,17/08:30am,20160417083000,20160416223000,-19.9,138.1,23.8,-,null,null,-,null,2.6,13,7,22.3,18.1,1015.2,1015.2,1016.5,-,0.8,77,-,-,null,null,-,-,S,7,4
82,94255,Camooweal,IDQ60801,17/08:00am,20160417080000,20160416220000,-19.9,138.1,22.7,-,null,null,-,null,1.6,0,0,20.1,17.5,1014.8,1014.8,1016.1,-,0.8,85,-,-,null,null,-,-,CALM,0,0
83,94255,Camooweal,IDQ60801,17/07:30am,20160417073000,20160416213000,-19.9,138.1,21.2,-,null,null,-,null,0.9,0,0,18.7,17.2,1014.6,1014.6,1015.9,-,0.8,91,-,-,null,null,-,-,CALM,0,0
84,94255,Camooweal,IDQ60801,17/07:00am,20160417070000,20160416210000,-19.9,138.1,19.2,-,null,null,-,null,0.7,9,5,18.0,16.9,1014.1,1014.1,1015.4,-,0.8,93,-,-,null,null,-,-,SSW,6,3
85,94255,Camooweal,IDQ60801,17/06:30am,20160417063000,20160416203000,-19.9,138.1,21.0,-,null,null,-,null,0.6,0,0,18.4,17.4,1013.4,1013.4,1014.6,-,0.8,94,-,-,null,null,-,-,CALM,0,0
